survey_event_id,habitat_type,admin_unit_code,plot_name,date,observer,visit,temperature,humidity,sky,wind,bird_observation_count,unique_species_count
Grassland|ANTI|ANTI-0181|2018-05-23|09:50:00|Brian Swimelar|1,Grassland,ANTI,ANTI-0181,2018-05-23,Brian Swimelar,1,25.1000003814697,61.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,9,7
Grassland|ANTI|ANTI-0181|2018-06-26|09:10:00|Elizabeth Oswald|2,Grassland,ANTI,ANTI-0181,2018-06-26,Elizabeth Oswald,2,24.7999992370605,51.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,12,9
Grassland|ANTI|ANTI-0181|2018-07-13|10:31:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0181,2018-07-13,Kimberly Serno,3,36.2000007629395,41.7999992370605,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,11,9
Grassland|ANTI|ANTI-0182|2018-05-24|08:18:00|Brian Swimelar|1,Grassland,ANTI,ANTI-0182,2018-05-24,Brian Swimelar,1,29.2000007629395,49.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,16,8
Grassland|ANTI|ANTI-0182|2018-06-26|09:24:00|Elizabeth Oswald|2,Grassland,ANTI,ANTI-0182,2018-06-26,Elizabeth Oswald,2,23.6000003814697,54.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,15,12
Grassland|ANTI|ANTI-0182|2018-07-13|10:17:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0182,2018-07-13,Kimberly Serno,3,34.7999992370605,48.7999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,15,10
Grassland|ANTI|ANTI-0183|2018-05-24|08:03:00|Brian Swimelar|1,Grassland,ANTI,ANTI-0183,2018-05-24,Brian Swimelar,1,26.7000007629395,64.6999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,18,11
Grassland|ANTI|ANTI-0183|2018-06-26|09:38:00|Elizabeth Oswald|2,Grassland,ANTI,ANTI-0183,2018-06-26,Elizabeth Oswald,2,24.0,57.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,17,12
Grassland|ANTI|ANTI-0183|2018-07-13|10:02:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0183,2018-07-13,Kimberly Serno,3,30.5,54.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,12,8
Grassland|ANTI|ANTI-0184|2018-05-24|07:46:00|Brian Swimelar|1,Grassland,ANTI,ANTI-0184,2018-05-24,Brian Swimelar,1,26.0,54.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,17,9
Grassland|ANTI|ANTI-0184|2018-06-26|06:01:00|Elizabeth Oswald|2,Grassland,ANTI,ANTI-0184,2018-06-26,Elizabeth Oswald,2,14.8999996185303,87.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,20,18
Grassland|ANTI|ANTI-0184|2018-07-13|08:59:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0184,2018-07-13,Kimberly Serno,3,30.6000003814697,54.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,15,10
Grassland|ANTI|ANTI-0188|2018-05-23|10:21:00|Brian Swimelar|1,Grassland,ANTI,ANTI-0188,2018-05-23,Brian Swimelar,1,29.0,52.5999984741211,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",18,7
Grassland|ANTI|ANTI-0188|2018-06-26|08:43:00|Elizabeth Oswald|2,Grassland,ANTI,ANTI-0188,2018-06-26,Elizabeth Oswald,2,22.2000007629395,62.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,17,11
Grassland|ANTI|ANTI-0188|2018-07-16|10:21:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0188,2018-07-16,Kimberly Serno,3,34.2000007629395,59.0,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,37,10
Grassland|ANTI|ANTI-0189|2018-05-23|10:38:00|Brian Swimelar|1,Grassland,ANTI,ANTI-0189,2018-05-23,Brian Swimelar,1,28.2000007629395,52.4000015258789,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",7,6
Grassland|ANTI|ANTI-0189|2018-06-26|08:28:00|Elizabeth Oswald|2,Grassland,ANTI,ANTI-0189,2018-06-26,Elizabeth Oswald,2,20.3999996185303,67.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,14,13
Grassland|ANTI|ANTI-0189|2018-07-16|10:06:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0189,2018-07-16,Kimberly Serno,3,37.2999992370605,47.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,15,9
Grassland|ANTI|ANTI-0191|2018-05-24|08:52:00|Brian Swimelar|1,Grassland,ANTI,ANTI-0191,2018-05-24,Brian Swimelar,1,28.5,59.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,11,8
Grassland|ANTI|ANTI-0191|2018-06-26|07:59:00|Elizabeth Oswald|2,Grassland,ANTI,ANTI-0191,2018-06-26,Elizabeth Oswald,2,18.7000007629395,85.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,16,12
Grassland|ANTI|ANTI-0191|2018-07-13|09:47:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0191,2018-07-13,Kimberly Serno,3,31.0,49.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,9,6
Grassland|ANTI|ANTI-0192|2018-05-24|09:08:00|Brian Swimelar|1,Grassland,ANTI,ANTI-0192,2018-05-24,Brian Swimelar,1,30.2000007629395,46.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,11,9
Grassland|ANTI|ANTI-0192|2018-06-26|06:21:00|Elizabeth Oswald|2,Grassland,ANTI,ANTI-0192,2018-06-26,Elizabeth Oswald,2,14.5,89.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,19,14
Grassland|ANTI|ANTI-0192|2018-07-13|09:13:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0192,2018-07-13,Kimberly Serno,3,33.4000015258789,48.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,13,9
Grassland|ANTI|ANTI-0199|2018-05-24|09:35:00|Brian Swimelar|1,Grassland,ANTI,ANTI-0199,2018-05-24,Brian Swimelar,1,29.0,55.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,17,12
Grassland|ANTI|ANTI-0199|2018-06-26|07:44:00|Elizabeth Oswald|2,Grassland,ANTI,ANTI-0199,2018-06-26,Elizabeth Oswald,2,16.1000003814697,90.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,21,17
Grassland|ANTI|ANTI-0199|2018-07-13|09:32:00|Kimberly Serno|3,Grassland,ANTI,ANTI-0199,2018-07-13,Kimberly Serno,3,35.5,43.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,8,7
Grassland|HAFE|HAFE-0067|2018-05-31|05:46:00|Elizabeth Oswald|1,Grassland,HAFE,HAFE-0067,2018-05-31,Elizabeth Oswald,1,22.6000003814697,77.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,22,18
Grassland|HAFE|HAFE-0067|2018-07-06|07:41:00|Kimberly Serno|2,Grassland,HAFE,HAFE-0067,2018-07-06,Kimberly Serno,2,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,21,12
Grassland|HAFE|HAFE-0067|2018-07-18|07:37:00|Brian Swimelar|3,Grassland,HAFE,HAFE-0067,2018-07-18,Brian Swimelar,3,27.2000007629395,55.7000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,16,8
Grassland|HAFE|HAFE-0124|2018-05-31|06:57:00|Kimberly Serno|1,Grassland,HAFE,HAFE-0124,2018-05-31,Kimberly Serno,1,22.2999992370605,85.1999969482422,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,11,9
Grassland|HAFE|HAFE-0124|2018-07-06|09:02:00|Brian Swimelar|2,Grassland,HAFE,HAFE-0124,2018-07-06,Brian Swimelar,2,28.7999992370605,67.9000015258789,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,4,3
Grassland|HAFE|HAFE-0124|2018-07-18|08:46:00|Elizabeth Oswald|3,Grassland,HAFE,HAFE-0124,2018-07-18,Elizabeth Oswald,3,20.7999992370605,74.0999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,6,6
Grassland|HAFE|HAFE-0184|2018-05-31|07:45:00|Kimberly Serno|1,Grassland,HAFE,HAFE-0184,2018-05-31,Kimberly Serno,1,23.8999996185303,81.0,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,15,12
Grassland|HAFE|HAFE-0184|2018-07-06|06:31:00|Brian Swimelar|2,Grassland,HAFE,HAFE-0184,2018-07-06,Brian Swimelar,2,26.3999996185303,84.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,14,8
Grassland|HAFE|HAFE-0184|2018-07-18|07:39:00|Elizabeth Oswald|3,Grassland,HAFE,HAFE-0184,2018-07-18,Elizabeth Oswald,3,19.7999992370605,81.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,8,7
Grassland|MANA|MANA-0004|2018-05-15|09:50:00|Brian Swimelar|1,Grassland,MANA,MANA-0004,2018-05-15,Brian Swimelar,1,27.0,70.0,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,9,6
Grassland|MANA|MANA-0004|2018-06-19|10:05:00|Kimberly Serno|2,Grassland,MANA,MANA-0004,2018-06-19,Kimberly Serno,2,34.4000015258789,64.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,14,9
Grassland|MANA|MANA-0004|2018-07-14|08:07:00|Elizabeth Oswald|3,Grassland,MANA,MANA-0004,2018-07-14,Elizabeth Oswald,3,21.8999996185303,88.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,9,8
Grassland|MANA|MANA-0008|2018-05-15|10:19:00|Brian Swimelar|1,Grassland,MANA,MANA-0008,2018-05-15,Brian Swimelar,1,27.0,70.0,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,11,9
Grassland|MANA|MANA-0008|2018-06-19|08:48:00|Kimberly Serno|2,Grassland,MANA,MANA-0008,2018-06-19,Kimberly Serno,2,29.7999992370605,79.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,7,7
Grassland|MANA|MANA-0008|2018-07-14|08:46:00|Elizabeth Oswald|3,Grassland,MANA,MANA-0008,2018-07-14,Elizabeth Oswald,3,23.6000003814697,88.6999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,11,9
Grassland|MANA|MANA-0009|2018-05-15|10:06:00|Brian Swimelar|1,Grassland,MANA,MANA-0009,2018-05-15,Brian Swimelar,1,27.0,70.0,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,14,4
Grassland|MANA|MANA-0009|2018-06-19|09:07:00|Kimberly Serno|2,Grassland,MANA,MANA-0009,2018-06-19,Kimberly Serno,2,33.5,69.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,11,8
Grassland|MANA|MANA-0009|2018-07-14|08:26:00|Elizabeth Oswald|3,Grassland,MANA,MANA-0009,2018-07-14,Elizabeth Oswald,3,22.7000007629395,84.3000030517578,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,15,11
Grassland|MANA|MANA-0010|2018-05-15|09:15:00|Brian Swimelar|1,Grassland,MANA,MANA-0010,2018-05-15,Brian Swimelar,1,27.0,70.0,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,13,9
Grassland|MANA|MANA-0010|2018-06-19|09:25:00|Kimberly Serno|2,Grassland,MANA,MANA-0010,2018-06-19,Kimberly Serno,2,35.0,63.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,6,5
Grassland|MANA|MANA-0010|2018-07-14|07:52:00|Elizabeth Oswald|3,Grassland,MANA,MANA-0010,2018-07-14,Elizabeth Oswald,3,21.3999996185303,91.1999969482422,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,10,8
Grassland|MANA|MANA-0024|2018-05-15|08:19:00|Brian Swimelar|1,Grassland,MANA,MANA-0024,2018-05-15,Brian Swimelar,1,27.0,70.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,27,10
Grassland|MANA|MANA-0024|2018-06-19|07:47:00|Kimberly Serno|2,Grassland,MANA,MANA-0024,2018-06-19,Kimberly Serno,2,26.7999992370605,82.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,19,14
Grassland|MANA|MANA-0024|2018-07-14|07:29:00|Elizabeth Oswald|3,Grassland,MANA,MANA-0024,2018-07-14,Elizabeth Oswald,3,20.1000003814697,87.8000030517578,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,12,7
Grassland|MANA|MANA-0047|2018-05-15|07:50:00|Brian Swimelar|1,Grassland,MANA,MANA-0047,2018-05-15,Brian Swimelar,1,27.0,70.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,14,10
Grassland|MANA|MANA-0047|2018-06-19|06:40:00|Kimberly Serno|2,Grassland,MANA,MANA-0047,2018-06-19,Kimberly Serno,2,24.1000003814697,87.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,18,14
Grassland|MANA|MANA-0047|2018-07-14|06:50:00|Elizabeth Oswald|3,Grassland,MANA,MANA-0047,2018-07-14,Elizabeth Oswald,3,19.6000003814697,82.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,15,12
Grassland|MANA|MANA-0048|2018-05-15|07:37:00|Brian Swimelar|1,Grassland,MANA,MANA-0048,2018-05-15,Brian Swimelar,1,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,9,6
Grassland|MANA|MANA-0048|2018-06-19|07:18:00|Kimberly Serno|2,Grassland,MANA,MANA-0048,2018-06-19,Kimberly Serno,2,25.8999996185303,84.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,25,16
Grassland|MANA|MANA-0048|2018-07-14|07:04:00|Elizabeth Oswald|3,Grassland,MANA,MANA-0048,2018-07-14,Elizabeth Oswald,3,19.1000003814697,85.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,21,18
Grassland|MANA|MANA-0055|2018-05-15|10:11:00|Elizabeth Oswald|1,Grassland,MANA,MANA-0055,2018-05-15,Elizabeth Oswald,1,27.2999992370605,82.8000030517578,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,12,9
Grassland|MANA|MANA-0055|2018-06-19|08:34:00|Brian Swimelar|2,Grassland,MANA,MANA-0055,2018-06-19,Brian Swimelar,2,31.7999992370605,67.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,8,6
Grassland|MANA|MANA-0055|2018-07-14|06:18:00|Kimberly Serno|3,Grassland,MANA,MANA-0055,2018-07-14,Kimberly Serno,3,16.7999992370605,71.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,13,8
Grassland|MANA|MANA-0058|2018-05-15|08:04:00|Elizabeth Oswald|1,Grassland,MANA,MANA-0058,2018-05-15,Elizabeth Oswald,1,24.8999996185303,73.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,40,10
Grassland|MANA|MANA-0058|2018-06-19|07:33:00|Brian Swimelar|2,Grassland,MANA,MANA-0058,2018-06-19,Brian Swimelar,2,29.6000003814697,77.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,10,7
Grassland|MANA|MANA-0058|2018-07-14|05:39:00|Kimberly Serno|3,Grassland,MANA,MANA-0058,2018-07-14,Kimberly Serno,3,20.8999996185303,54.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,12,10
Grassland|MANA|MANA-0064|2018-05-15|07:13:00|Brian Swimelar|1,Grassland,MANA,MANA-0064,2018-05-15,Brian Swimelar,1,27.0,70.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,15,5
Grassland|MANA|MANA-0064|2018-06-19|07:00:00|Kimberly Serno|2,Grassland,MANA,MANA-0064,2018-06-19,Kimberly Serno,2,25.0,84.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,17,12
Grassland|MANA|MANA-0064|2018-07-14|06:33:00|Elizabeth Oswald|3,Grassland,MANA,MANA-0064,2018-07-14,Elizabeth Oswald,3,17.7999992370605,83.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,16,12
Grassland|MANA|MANA-0076|2018-05-15|07:47:00|Elizabeth Oswald|1,Grassland,MANA,MANA-0076,2018-05-15,Elizabeth Oswald,1,24.2000007629395,74.3000030517578,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,89,8
Grassland|MANA|MANA-0076|2018-06-19|07:14:00|Brian Swimelar|2,Grassland,MANA,MANA-0076,2018-06-19,Brian Swimelar,2,30.2999992370605,68.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,13,10
Grassland|MANA|MANA-0076|2018-07-14|05:56:00|Kimberly Serno|3,Grassland,MANA,MANA-0076,2018-07-14,Kimberly Serno,3,17.6000003814697,70.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,14,10
Grassland|MANA|MANA-0093|2018-05-15|07:34:00|Kimberly Serno|1,Grassland,MANA,MANA-0093,2018-05-15,Kimberly Serno,1,19.7999992370605,81.4000015258789,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,13,7
Grassland|MANA|MANA-0093|2018-06-19|08:55:00|Elizabeth Oswald|2,Grassland,MANA,MANA-0093,2018-06-19,Elizabeth Oswald,2,31.7999992370605,59.5999984741211,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",15,11
Grassland|MANA|MANA-0093|2018-07-14|07:37:00|Brian Swimelar|3,Grassland,MANA,MANA-0093,2018-07-14,Brian Swimelar,3,17.7999992370605,79.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,17,8
Grassland|MANA|MANA-0097|2018-05-15|07:31:00|Elizabeth Oswald|1,Grassland,MANA,MANA-0097,2018-05-15,Elizabeth Oswald,1,22.5,76.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,28,19
Grassland|MANA|MANA-0097|2018-06-19|06:54:00|Brian Swimelar|2,Grassland,MANA,MANA-0097,2018-06-19,Brian Swimelar,2,27.2999992370605,79.0999984741211,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,10,8
Grassland|MANA|MANA-0097|2018-07-14|06:38:00|Kimberly Serno|3,Grassland,MANA,MANA-0097,2018-07-14,Kimberly Serno,3,16.7999992370605,76.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,16,10
Grassland|MANA|MANA-0101|2018-05-20|06:24:00|Brian Swimelar|1,Grassland,MANA,MANA-0101,2018-05-20,Brian Swimelar,1,14.0,71.0,Cloudy/Overcast,"Gentle breeze (8-12 mph), leaves in motion",18,8
Grassland|MANA|MANA-0101|2018-07-01|06:42:00|Kimberly Serno|2,Grassland,MANA,MANA-0101,2018-07-01,Kimberly Serno,2,22.3999996185303,77.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,15,11
Grassland|MANA|MANA-0101|2018-07-14|05:56:00|Elizabeth Oswald|3,Grassland,MANA,MANA-0101,2018-07-14,Elizabeth Oswald,3,17.6000003814697,67.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,14,9
Grassland|MANA|MANA-0111|2018-05-15|06:53:00|Kimberly Serno|1,Grassland,MANA,MANA-0111,2018-05-15,Kimberly Serno,1,21.0,76.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,23,10
Grassland|MANA|MANA-0111|2018-06-19|07:39:00|Elizabeth Oswald|2,Grassland,MANA,MANA-0111,2018-06-19,Elizabeth Oswald,2,25.8999996185303,79.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,13,12
Grassland|MANA|MANA-0111|2018-07-14|06:13:00|Brian Swimelar|3,Grassland,MANA,MANA-0111,2018-07-14,Brian Swimelar,3,19.2000007629395,77.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,15,11
Grassland|MANA|MANA-0113|2018-05-15|08:21:00|Kimberly Serno|1,Grassland,MANA,MANA-0113,2018-05-15,Kimberly Serno,1,22.6000003814697,78.4000015258789,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,13,12
Grassland|MANA|MANA-0113|2018-06-19|08:17:00|Elizabeth Oswald|2,Grassland,MANA,MANA-0113,2018-06-19,Elizabeth Oswald,2,29.6000003814697,77.1999969482422,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",8,6
Grassland|MANA|MANA-0113|2018-07-14|05:54:00|Brian Swimelar|3,Grassland,MANA,MANA-0113,2018-07-14,Brian Swimelar,3,19.2000007629395,77.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,11,6
Grassland|MANA|MANA-0120|2018-05-15|07:15:00|Elizabeth Oswald|1,Grassland,MANA,MANA-0120,2018-05-15,Elizabeth Oswald,1,20.2000007629395,84.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,43,10
Grassland|MANA|MANA-0120|2018-06-19|06:35:00|Brian Swimelar|2,Grassland,MANA,MANA-0120,2018-06-19,Brian Swimelar,2,27.2999992370605,74.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,8,3
Grassland|MANA|MANA-0120|2018-07-14|06:55:00|Kimberly Serno|3,Grassland,MANA,MANA-0120,2018-07-14,Kimberly Serno,3,17.0,81.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,12,9
Grassland|MANA|MANA-0134|2018-05-15|08:37:00|Kimberly Serno|1,Grassland,MANA,MANA-0134,2018-05-15,Kimberly Serno,1,24.7999992370605,67.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,13,10
Grassland|MANA|MANA-0134|2018-06-19|08:01:00|Elizabeth Oswald|2,Grassland,MANA,MANA-0134,2018-06-19,Elizabeth Oswald,2,29.2999992370605,73.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,13,11
Grassland|MANA|MANA-0134|2018-07-14|06:36:00|Brian Swimelar|3,Grassland,MANA,MANA-0134,2018-07-14,Brian Swimelar,3,22.0,66.0,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,15,7
Grassland|MANA|MANA-0137|2018-05-15|06:26:00|Elizabeth Oswald|1,Grassland,MANA,MANA-0137,2018-05-15,Elizabeth Oswald,1,20.2999992370605,77.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,10,8
Grassland|MANA|MANA-0137|2018-06-19|05:40:00|Brian Swimelar|2,Grassland,MANA,MANA-0137,2018-06-19,Brian Swimelar,2,23.3999996185303,84.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,11,9
Grassland|MANA|MANA-0137|2018-07-14|07:37:00|Kimberly Serno|3,Grassland,MANA,MANA-0137,2018-07-14,Kimberly Serno,3,23.6000003814697,70.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,14,8
Grassland|MANA|MANA-0138|2018-05-15|06:41:00|Elizabeth Oswald|1,Grassland,MANA,MANA-0138,2018-05-15,Elizabeth Oswald,1,19.6000003814697,85.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,27,9
Grassland|MANA|MANA-0138|2018-06-19|05:54:00|Brian Swimelar|2,Grassland,MANA,MANA-0138,2018-06-19,Brian Swimelar,2,27.1000003814697,70.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,10,7
Grassland|MANA|MANA-0138|2018-07-14|07:21:00|Kimberly Serno|3,Grassland,MANA,MANA-0138,2018-07-14,Kimberly Serno,3,21.6000003814697,84.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,13,11
Grassland|MANA|MANA-0146|2018-05-14|06:44:00|Brian Swimelar|1,Grassland,MANA,MANA-0146,2018-05-14,Brian Swimelar,1,21.0,72.0,Mist/Drizzle,Calm (< 1 mph) smoke rises vertically,10,9
Grassland|MANA|MANA-0146|2018-06-18|09:44:00|Kimberly Serno|2,Grassland,MANA,MANA-0146,2018-06-18,Kimberly Serno,2,35.0999984741211,47.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,15,10
Grassland|MANA|MANA-0146|2018-07-16|06:01:00|Elizabeth Oswald|3,Grassland,MANA,MANA-0146,2018-07-16,Elizabeth Oswald,3,20.1000003814697,82.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,7,6
Grassland|MANA|MANA-0154|2018-05-15|09:16:00|Kimberly Serno|1,Grassland,MANA,MANA-0154,2018-05-15,Kimberly Serno,1,26.3999996185303,62.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,19,9
Grassland|MANA|MANA-0154|2018-06-19|05:49:00|Elizabeth Oswald|2,Grassland,MANA,MANA-0154,2018-06-19,Elizabeth Oswald,2,22.5,86.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,14,10
Grassland|MANA|MANA-0154|2018-07-14|07:13:00|Brian Swimelar|3,Grassland,MANA,MANA-0154,2018-07-14,Brian Swimelar,3,23.1000003814697,69.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,11,6
Grassland|MANA|MANA-0156|2018-06-19|05:30:00|Elizabeth Oswald|2,Grassland,MANA,MANA-0156,2018-06-19,Elizabeth Oswald,2,23.6000003814697,76.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,9,6
Grassland|MANA|MANA-0156|2018-07-14|06:56:00|Brian Swimelar|3,Grassland,MANA,MANA-0156,2018-07-14,Brian Swimelar,3,22.8999996185303,69.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,10,9
Grassland|MANA|MANA-0165|2018-05-14|07:04:00|Brian Swimelar|1,Grassland,MANA,MANA-0165,2018-05-14,Brian Swimelar,1,22.0,68.0,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,13,9
Grassland|MANA|MANA-0165|2018-06-18|09:29:00|Kimberly Serno|2,Grassland,MANA,MANA-0165,2018-06-18,Kimberly Serno,2,30.7999992370605,64.0,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,18,12
Grassland|MANA|MANA-0165|2018-07-16|06:15:00|Elizabeth Oswald|3,Grassland,MANA,MANA-0165,2018-07-16,Elizabeth Oswald,3,20.3999996185303,89.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,8,7
Grassland|MANA|MANA-0171|2018-05-15|06:13:00|Kimberly Serno|1,Grassland,MANA,MANA-0171,2018-05-15,Kimberly Serno,1,22.8999996185303,70.0999984741211,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,13,8
Grassland|MANA|MANA-0171|2018-06-19|06:58:00|Elizabeth Oswald|2,Grassland,MANA,MANA-0171,2018-06-19,Elizabeth Oswald,2,23.3999996185303,86.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,9,8
Grassland|MANA|MANA-0171|2018-07-14|08:24:00|Brian Swimelar|3,Grassland,MANA,MANA-0171,2018-07-14,Brian Swimelar,3,25.1000003814697,63.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,9,5
Grassland|MANA|MANA-0173|2018-05-15|09:35:00|Kimberly Serno|1,Grassland,MANA,MANA-0173,2018-05-15,Kimberly Serno,1,27.2999992370605,60.0,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",10,8
